15|38|46|38|61|76|"Wet"|"268925080"|"171115490"
0|0|0|183|183|183|"Moist"|"268925077"|"171115483"
38|61|76|183|183|183|"Moist"|"268925082"|"171115494"
0|0|0|15|38|46|"Moist"|"268925082"|"171115492"
15|38|46|38|61|76|"Wet"|"268925082"|"171115493"
0|0|0|183|183|183|"Moist"|"268925083"|"171115495"
0|0|0|183|183|183|"Moist"|"268925079"|"171115487"
0|0|0|183|183|183|"Moist"|"268925084"|"171115496"
0|0|0|183|183|183|"Moist"|"268925074"|"171115478"
38|61|76|183|183|183|"Moist"|"268925085"|"171115499"
0|0|0|15|38|46|"Moist"|"268925085"|"171115497"
15|38|46|38|61|76|"Wet"|"268925085"|"171115498"
0|0|0|15|38|46|"Moist"|"268925078"|"171115484"
38|61|76|183|183|183|"Moist"|"268925078"|"171115486"
15|38|46|38|61|76|"Wet"|"268925078"|"171115485"
0|0|0|183|183|183|"Moist"|"268925075"|"171115479"
0|0|0|183|183|183|"Moist"|"268925081"|"171115491"
0|0|0|30|61|91||"268918130"|"171109690"
30|61|91|183|183|183|"Wet"|"268918130"|"171109691"
0|0|0|30|61|91||"268918126"|"171109682"
30|61|91|183|183|183|"Wet"|"268918126"|"171109683"
0|0|0|30|61|91||"268918128"|"171109686"
30|61|91|183|183|183|"Wet"|"268918128"|"171109687"
0|0|0|30|61|91||"268918127"|"171109684"
30|61|91|183|183|183|"Wet"|"268918127"|"171109685"
0|0|0|30|61|91||"268918129"|"171109688"
30|61|91|183|183|183|"Wet"|"268918129"|"171109689"
0|0|0|30|61|91||"268918131"|"171109692"
30|61|91|183|183|183|"Wet"|"268918131"|"171109693"
0|0|0|30|61|91||"268918132"|"171109694"
30|61|91|183|183|183|"Wet"|"268918132"|"171109695"
0|0|0|15|23|46||"268918143"|"171109706"
15|23|46|183|183|183|"Wet"|"268918143"|"171109707"
0|0|0|15|23|46||"268918138"|"171109696"
15|23|46|183|183|183|"Wet"|"268918138"|"171109697"
0|0|0|0|23|46||"268918141"|"171109702"
0|23|46|183|183|183|"Wet"|"268918141"|"171109703"
0|0|0|0|23|46||"268918140"|"171109700"
0|23|46|183|183|183|"Wet"|"268918140"|"171109701"
0|0|0|15|23|46||"268918142"|"171109704"
15|23|46|183|183|183|"Wet"|"268918142"|"171109705"
0|0|0|0|23|46||"268918144"|"171109708"
0|23|46|183|183|183|"Wet"|"268918144"|"171109709"
0|0|0|0|23|46||"268918139"|"171109698"
0|23|46|183|183|183|"Wet"|"268918139"|"171109699"
0|0|0|15|23|46||"268918148"|"171109710"
15|23|46|183|183|183|"Wet"|"268918148"|"171109711"
0|0|0|15|23|46||"268918149"|"171109712"
15|23|46|183|183|183|"Wet"|"268918149"|"171109713"
0|0|0|183|183|183|"Wet"|"268918161"|"171109723"
0|0|0|183|183|183|"Wet"|"268918160"|"171109722"
0|0|0|183|183|183|"Wet"|"268918155"|"171109719"
0|0|0|183|183|183|"Wet"|"268918152"|"171109716"
0|0|0|183|183|183|"Wet"|"268918153"|"171109717"
0|0|0|183|183|183|"Wet"|"268918150"|"171109714"
0|0|0|183|183|183|"Wet"|"268918156"|"171109720"
0|0|0|183|183|183|"Wet"|"268918151"|"171109715"
0|0|0|183|183|183|"Wet"|"268918154"|"171109718"
0|0|0|183|183|183|"Wet"|"268918157"|"171109721"
0|0|0|0|8|15||"268918549"|"171110035"
0|8|15|183|183|183|"Wet"|"268918549"|"171110036"
0|0|0|0|8|15||"268918553"|"171110039"
0|8|15|183|183|183|"Wet"|"268918553"|"171110040"
0|0|0|0|8|15||"268918550"|"171110037"
0|8|15|183|183|183|"Wet"|"268918550"|"171110038"
0|0|0|0|8|15||"268918554"|"171110041"
0|8|15|183|183|183|"Wet"|"268918554"|"171110042"
0|0|0|0|8|15||"268918546"|"171110031"
0|8|15|183|183|183|"Wet"|"268918546"|"171110032"
0|0|0|0|8|15||"268918548"|"171110033"
0|8|15|183|183|183|"Wet"|"268918548"|"171110034"
0|0|0|0|8|15||"268918557"|"171110047"
0|8|15|183|183|183|"Wet"|"268918557"|"171110048"
0|0|0|0|8|15||"268918555"|"171110043"
0|8|15|183|183|183|"Wet"|"268918555"|"171110044"
0|0|0|0|8|15||"268918556"|"171110045"
0|8|15|183|183|183|"Wet"|"268918556"|"171110046"
0|0|0|46|69|91||"268918561"|"171110053"
61|79|98|183|183|183||"268918561"|"171110052"
46|69|91|61|79|98|"Wet"|"268918561"|"171110054"
0|0|0|46|69|91||"268918565"|"171110059"
61|79|98|183|183|183||"268918565"|"171110058"
46|69|91|61|79|98|"Wet"|"268918565"|"171110060"
0|0|0|46|69|91||"268918562"|"171110056"
61|79|98|183|183|183||"268918562"|"171110055"
46|69|91|61|79|98|"Wet"|"268918562"|"171110057"
61|79|98|183|183|183||"268918560"|"171110049"
0|0|0|46|69|91||"268918560"|"171110050"
46|69|91|61|79|98|"Wet"|"268918560"|"171110051"
0|0|0|46|69|91||"268918567"|"171110062"
61|79|98|183|183|183||"268918567"|"171110061"
46|69|91|61|79|98|"Wet"|"268918567"|"171110063"
40|61|79|183|183|183||"268918573"|"171110067"
0|0|0|15|31|46||"268918573"|"171110068"
15|31|46|40|61|79|"Wet"|"268918573"|"171110069"
40|61|79|183|183|183||"268918577"|"171110073"
0|0|0|15|31|46||"268918577"|"171110074"
15|31|46|40|61|79|"Wet"|"268918577"|"171110075"
40|61|79|183|183|183||"268918574"|"171110070"
0|0|0|15|31|46||"268918574"|"171110071"
15|31|46|40|61|79|"Wet"|"268918574"|"171110072"
0|0|0|15|31|46||"268918572"|"171110065"
40|61|79|183|183|183||"268918572"|"171110064"
15|31|46|40|61|79|"Wet"|"268918572"|"171110066"
40|61|79|183|183|183||"268918579"|"171110076"
0|0|0|15|31|46||"268918579"|"171110077"
15|31|46|40|61|79|"Wet"|"268918579"|"171110078"
0|0|0|15|31|46||"268918883"|"171110294"
15|31|46|183|183|183|"Wet"|"268918883"|"171110295"
0|0|0|15|31|46||"268918889"|"171110304"
15|31|46|183|183|183|"Wet"|"268918889"|"171110305"
0|0|0|15|31|46||"268918888"|"171110302"
15|31|46|183|183|183|"Wet"|"268918888"|"171110303"
0|0|0|15|31|46||"268918882"|"171110292"
15|31|46|183|183|183|"Wet"|"268918882"|"171110293"
0|0|0|15|31|46||"268918887"|"171110300"
15|31|46|183|183|183|"Wet"|"268918887"|"171110301"
0|0|0|15|31|46||"268918885"|"171110298"
15|31|46|183|183|183|"Wet"|"268918885"|"171110299"
0|0|0|15|31|46||"268918884"|"171110296"
15|31|46|183|183|183|"Wet"|"268918884"|"171110297"
0|0|0|15|31|46||"268918893"|"171110308"
15|31|46|183|183|183|"Wet"|"268918893"|"171110309"
0|0|0|15|31|46||"268918892"|"171110306"
15|31|46|183|183|183|"Wet"|"268918892"|"171110307"
0|0|0|0|8|15||"268918897"|"171110314"
0|8|15|183|183|183|"Wet"|"268918897"|"171110315"
0|0|0|0|8|15||"268918898"|"171110316"
0|8|15|183|183|183|"Wet"|"268918898"|"171110317"
0|0|0|0|8|15||"268918901"|"171110318"
0|8|15|183|183|183|"Wet"|"268918901"|"171110319"
0|0|0|0|8|15||"268918902"|"171110320"
0|8|15|183|183|183|"Wet"|"268918902"|"171110321"
0|0|0|0|8|15||"268918894"|"171110310"
0|8|15|183|183|183|"Wet"|"268918894"|"171110311"
0|0|0|0|8|15||"268918896"|"171110312"
0|8|15|183|183|183|"Wet"|"268918896"|"171110313"
0|0|0|0|8|15||"268918905"|"171110326"
0|8|15|183|183|183|"Wet"|"268918905"|"171110327"
0|0|0|0|8|15||"268918904"|"171110324"
0|8|15|183|183|183|"Wet"|"268918904"|"171110325"
0|0|0|0|8|15||"268918903"|"171110322"
0|8|15|183|183|183|"Wet"|"268918903"|"171110323"
61|79|98|183|183|183||"268918909"|"171110331"
0|0|0|46|69|91||"268918909"|"171110332"
46|69|91|61|79|98|"Wet"|"268918909"|"171110333"
61|79|98|183|183|183||"268918910"|"171110334"
0|0|0|46|69|91||"268918910"|"171110335"
46|69|91|61|79|98|"Wet"|"268918910"|"171110336"
61|79|98|183|183|183||"268918913"|"171110337"
0|0|0|46|69|91||"268918913"|"171110338"
46|69|91|61|79|98|"Wet"|"268918913"|"171110339"
61|79|98|183|183|183||"268918908"|"171110328"
0|0|0|46|69|91||"268918908"|"171110329"
46|69|91|61|79|98|"Wet"|"268918908"|"171110330"
61|79|98|183|183|183||"268918915"|"171110340"
0|0|0|46|69|91||"268918915"|"171110341"
46|69|91|61|79|98|"Wet"|"268918915"|"171110342"
